Sample	posterior	likelihood	prior	treeLikelihood.sequences_anotated_aligned	treeHeight.t:sequences_anotated_aligned	treeLength.t:sequences_anotated_aligned	Tree.t:sequences_anotated_aligned.count_adult_to_old	Tree.t:sequences_anotated_aligned.count_adult_to_young	Tree.t:sequences_anotated_aligned.count_old_to_adult	Tree.t:sequences_anotated_aligned.count_old_to_young	Tree.t:sequences_anotated_aligned.count_young_to_adult	Tree.t:sequences_anotated_aligned.count_young_to_old	Tree.t:sequences_anotated_aligned.count_adult	Tree.t:sequences_anotated_aligned.count_old	Tree.t:sequences_anotated_aligned.count_young	rootTypeLogger.t:sequences_anotated_aligned	R0.t:sequences_anotated_aligned.1	R0.t:sequences_anotated_aligned.2	R0.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.1	samplingProportion.t:sequences_anotated_aligned.2	samplingProportion.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.4	samplingProportion.t:sequences_anotated_aligned.5	samplingProportion.t:sequences_anotated_aligned.6	becomeUninfectiousRate.t:sequences_anotated_aligned.1	becomeUninfectiousRate.t:sequences_anotated_aligned.2	becomeUninfectiousRate.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.1	rateMatrix.t:sequences_anotated_aligned.2	rateMatrix.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.4	rateMatrix.t:sequences_anotated_aligned.5	rateMatrix.t:sequences_anotated_aligned.6	geo-frequencies.t:sequences_anotated_aligned.1	geo-frequencies.t:sequences_anotated_aligned.2	geo-frequencies.t:sequences_anotated_aligned.3	clockRate.c:sequences_anotated_aligned	kappa.s:sequences_anotated_aligned	proportionInvariant.s:sequences_anotated_aligned	gammaShape.s:sequences_anotated_aligned	freqParameter.s:sequences_anotated_aligned.1	freqParameter.s:sequences_anotated_aligned.2	freqParameter.s:sequences_anotated_aligned.3	freqParameter.s:sequences_anotated_aligned.4
72000000	-47932.76936130539	-48858.95357081508	926.184209509689	-48858.95357081508	0.8431415770433738	33.03537923315406	88	0	0	0	38	8	52	142	6	1	0.8967055016841009	1.0215482265647322	0.4663853473228551	0.0	0.03971656972331579	0.0	2.3854417065778818E-4	0.0	0.14236155348122023	225.50848492992873	225.50848492992873	225.50848492992873	0.3389531462095606	10.792552919425932	0.5187268845656431	0.053480265952976815	0.9652693413331171	1.9891045271877816	0.34	0.33	0.33	7.920654460311978E-4	5.049660638166424	0.703385472051455	0.6707207971446536	0.2975968373727836	0.1808916980439744	0.19026860014624497	0.3312428644369947
73000000	-47911.77112367038	-48860.18612113669	948.4149974663093	-48860.18612113669	0.8107962713589618	29.496210950207242	83	0	0	0	23	21	42	150	8	1	0.8755804200643652	1.0169700480705537	0.5299866871200649	0.0	0.015881193335088098	0.0	1.5006376995690588E-4	0.0	0.17238756222533283	331.00900168078823	331.00900168078823	331.00900168078823	1.001761806339034	3.954821433001802	1.1836271016721072	0.12519816742314377	1.8139018695932567	0.7652421064030142	0.34	0.33	0.33	9.407229090840628E-4	5.068963190985698	0.7182445236908067	0.9738035549482619	0.29343531870475204	0.18093992428848327	0.18773871539076056	0.337886041616002
74000000	-47986.13828029683	-48860.47231319793	874.3340329011018	-48860.47231319793	0.9141066670312238	33.50639421182947	74	1	0	0	21	22	48	142	10	1	0.8431224646638762	1.0116140570744683	0.3728547674683113	0.0	0.017862553853318367	0.0	1.3564295510670523E-4	0.0	0.2808848511568165	325.77028149813907	325.77028149813907	325.77028149813907	0.2706641583675163	1.6595322766830847	0.9887680260203079	0.05029351394260864	0.8086442092307315	0.4599204492347672	0.34	0.33	0.33	8.037357604916075E-4	5.207613682375423	0.6759185957613267	0.5369772304166442	0.29305422601928766	0.18206810795644573	0.1936220664414535	0.331255599582811
75000000	-47966.23185429806	-48860.86184334741	894.6299890493538	-48860.86184334741	1.130768157179523	41.20998287085165	84	0	0	0	35	13	53	143	4	1	0.931279401718108	1.0099239900381518	0.3123463559334711	0.0	0.006499882685751531	0.0	4.7906565247348404E-5	0.0	0.16366815698044485	432.6119549069308	432.6119549069308	432.6119549069308	0.9440979523819651	3.473208578234003	0.5134026055835419	0.021535346006401456	0.1479130990173435	0.14628363828451202	0.34	0.33	0.33	6.488031595163673E-4	5.382910974845592	0.7542930465305545	1.8803267326019268	0.29240160667197784	0.18307898717915272	0.19488299611457247	0.3296364100342946
76000000	-47925.330973509605	-48858.546712324554	933.2157388149503	-48858.546712324554	0.7984517302799148	32.846528820592994	75	0	1	0	18	27	46	147	7	1	0.937453167177928	1.010132212831755	0.7911257231844956	0.0	0.01096270937593521	0.0	4.6015987306687644E-5	0.0	0.027956299795634864	554.9609421112629	554.9609421112629	554.9609421112629	1.468421316800032	9.80233100549656	0.4090001513761529	0.10596456424979206	0.5525217510431144	0.7069859195893037	0.34	0.33	0.33	8.431707308605414E-4	4.75272536869836	0.6171948309056791	0.4377324329535653	0.2952228337201721	0.18395612577028392	0.19299186353440845	0.32782917697513314
77000000	-47897.52554970282	-48863.34564839246	965.8200986896438	-48863.34564839246	0.7583120257353155	28.299700979040782	78	0	2	0	21	21	47	143	10	1	0.8422864434568013	1.0158987014874437	0.6728731173830874	0.0	0.024743606408916867	0.0	1.1340989006630714E-4	0.0	0.0971026534514116	386.98219301710867	386.98219301710867	386.98219301710867	1.151989605335389	4.492239779408711	0.6101738496700764	0.13061568334606027	2.163897898088688	0.2467962941030471	0.34	0.33	0.33	9.306718637881241E-4	5.0804268354160325	0.661788947736732	0.5033247305661401	0.29596863218348995	0.1840725249950305	0.19246141774911246	0.3274974250723645
78000000	-47884.12599294465	-48861.01152721668	976.8855342720256	-48861.01152721668	0.8101920044288574	29.29756203716838	86	0	2	0	29	15	47	145	8	1	0.9689088876692291	1.007910702446615	0.47806763784596595	0.0	0.003197095777326447	0.0	2.6161952179352535E-5	0.0	0.1524484494501129	679.1645982069132	679.1645982069132	679.1645982069132	1.0573462421774766	3.0738543358349006	1.029827177485666	0.03354114592689654	1.0174554636311315	0.4872089762382531	0.34	0.33	0.33	8.991604355653097E-4	5.552295967955817	0.7636014682598186	1.643412364435593	0.2999241398701877	0.17932030794907525	0.18928990832892642	0.3314656438518078
79000000	-47879.909345877015	-48876.33174985802	996.4224039810061	-48876.33174985802	0.8671969406378598	27.45420664369172	74	0	0	0	19	23	47	143	10	1	0.9013156660554478	1.010588104324002	0.37042799249670744	0.0	0.019327769816954766	0.0	1.0705729339910701E-4	0.0	0.2364752751300022	431.71739346799234	431.71739346799234	431.71739346799234	0.03871731974956447	3.9745517127800247	0.44127511407355624	0.0475754754459073	0.8726042042579155	0.6779470471600771	0.34	0.33	0.33	0.0010818747278621965	5.265122677773909	0.3666666269835633	0.17885054768448044	0.2984584386103347	0.17812295652880333	0.1899048511946866	0.3335137536661724
80000000	-47817.26501544122	-48853.87097365004	1036.6059582088233	-48853.87097365004	0.7642221671262772	27.490436359685287	78	0	0	0	25	19	49	143	8	1	0.9254351190059261	1.0085764694083263	0.4229820747673444	0.0	0.01005008982320165	0.0	5.2135702969723205E-5	0.0	0.22194724235464997	617.0796515553782	617.0796515553782	617.0796515553782	0.11606763085396857	3.0671568866379735	0.7422744737034725	0.03004330895953093	0.15084222621700605	0.1894738611362374	0.34	0.33	0.33	9.514154928588251E-4	4.937116677766568	0.729493910290584	0.7337051355467002	0.29036702484659127	0.18462095564154177	0.1935024808753958	0.3315095386364684
81000000	-47745.62881069177	-48861.285686028314	1115.6568753365407	-48861.285686028314	0.8272213564063745	27.139566746479243	84	0	1	0	24	19	43	148	9	1	0.8967772326467915	1.00794731059709	0.4372036323708485	0.0	0.010802457081149823	0.0	2.298930208457782E-5	0.0	0.40765742556822476	877.0561364311335	877.0561364311335	877.0561364311335	0.9919348266104511	5.655568130832783	0.46257160788677715	0.011913746982628436	0.4654017392276301	0.16144574195688668	0.34	0.33	0.33	0.001075077336389275	5.574868512857511	0.724686938619235	0.6747685893730921	0.29247631243598843	0.18182638246600968	0.19421997804428556	0.33147732705371347
82000000	-47936.52584225455	-48865.45992065285	928.9340783982956	-48865.45992065285	1.0506323252396665	34.334766430531914	80	0	0	0	28	18	50	144	6	1	0.8550147768421437	1.0128223597018517	0.443384091477339	0.0	0.02104437734376494	0.0	1.039142573267437E-4	0.0	0.1293802636572339	382.22048395378744	382.22048395378744	382.22048395378744	0.7846044540693489	8.507858538477429	0.5378211254004647	0.056874586645677044	0.8991707786127815	2.6116274032427578	0.34	0.33	0.33	7.516295810442695E-4	6.233629356991777	0.4089606964453679	0.1754211502493715	0.29629625824702716	0.18053059936140609	0.19410561139591825	0.32906753099564573
83000000	-47873.19853760009	-48841.803205902026	968.6046683019348	-48841.803205902026	1.0655108861995524	35.50642240025588	90	0	0	0	36	9	48	145	7	1	0.876074321242901	1.009196789989516	0.13319186284565449	0.0	0.019809045444367106	0.0	7.625249781880071E-5	0.0	0.6413183560903254	387.2992037488195	387.2992037488195	387.2992037488195	0.2536585893716021	3.8762043228981686	0.4403769983807855	0.008509007586708178	0.3906871395050013	2.7718065253879516	0.34	0.33	0.33	7.838773836806979E-4	4.791495245577458	0.6379705271111822	0.74568450442405	0.2952280580667769	0.18164715372805645	0.1916395104460963	0.33148527775906744
84000000	-47869.706165021336	-48854.68735466989	984.9811896485562	-48854.68735466989	0.8878798910960588	37.01186383785172	90	0	0	0	38	6	50	142	8	1	0.9227105959618285	1.009046281132982	0.6832919828586339	0.0	0.008016393816088456	0.0	2.9375407283384714E-5	0.0	0.07111450281314421	549.5972475328574	549.5972475328574	549.5972475328574	1.4586256443967227	9.665458636262063	0.5485154550871703	0.02088158842996074	1.7646698602717905	0.38720756802201595	0.34	0.33	0.33	7.284316732534186E-4	5.049130519209017	0.5716102588777264	0.45356617359690854	0.2985415617130292	0.17841353485954992	0.1944812650768686	0.3285636383505496
85000000	-47889.274742858506	-48852.35996783586	963.085224977353	-48852.35996783586	0.8897355253999403	30.78451921355523	81	1	0	0	25	20	45	147	8	1	0.8979788899989541	1.0174426423403022	0.4026082733105362	0.0	0.024827948448222076	0.0	1.282969810608897E-4	0.0	0.3451948605111436	322.2125713990362	322.2125713990362	322.2125713990362	0.07635283915115836	4.548354911238446	0.5988747568263215	0.03960897182370914	2.8414722815770967	0.3740755352179492	0.34	0.33	0.33	8.908670865170314E-4	5.848603786253617	0.7073287921336873	0.9639499746806702	0.2962141290299193	0.18413635637596484	0.1876217224941216	0.3320277920999916
86000000	-47848.48984573371	-48861.93266747003	1013.442821736317	-48861.93266747003	0.9154600552996391	29.910473879718175	86	0	0	0	35	8	51	140	9	1	0.8790854372104194	1.0110618334223118	0.2531700743886759	0.0	0.015690523000412158	0.0	1.0775894691044211E-4	0.0	0.18365365688376503	421.3423252065318	421.3423252065318	421.3423252065318	0.13256308976255057	7.496681098867911	0.7139850725157934	0.03654748340701474	0.25583555323849166	0.6305114877556128	0.34	0.33	0.33	9.336621095787559E-4	5.319061745807765	0.6927307259260989	0.7062633799011315	0.29251969934482064	0.18336363970052333	0.19204693116063634	0.3320697297940171
87000000	-47913.397933500746	-48860.86118137013	947.4632478693826	-48860.86118137013	0.7311534264646024	28.85763377847805	83	0	0	0	30	13	49	142	9	1	0.8428640919610796	1.0206543882350834	0.5626201950227725	0.0	0.019986691502116384	0.0	1.6860300480466814E-4	0.0	0.18033069393841322	314.1765359171693	314.1765359171693	314.1765359171693	0.041338374387778085	6.3416315869497595	0.8250789948433978	0.034481179680496285	0.3964218000396829	0.11906974051792932	0.34	0.33	0.33	8.806476445615292E-4	5.463881546493544	0.6751130702737167	0.5396318547452434	0.29402138227543073	0.181081751417484	0.19438711685464863	0.330509749452434
88000000	-47866.1120575826	-48867.6604831109	1001.5484255282994	-48867.6604831109	1.0037406616974676	29.293096825944925	93	0	2	0	34	10	45	147	8	1	0.8626249937607916	1.0146133793220227	0.3774908668990859	0.0	0.01680616333811789	0.0	1.3413790119906946E-4	0.0	0.20156981144548	347.8274796773604	347.8274796773604	347.8274796773604	2.6880025647725447	4.529508806462733	1.1179234913518994	0.03432444532153443	0.23003196483562624	0.42847148553299974	0.34	0.33	0.33	9.639266708540952E-4	5.173708881073677	0.6487424613371188	0.6139151361788001	0.29365324164115925	0.18336988800088155	0.19170897693316785	0.33126789342478863
89000000	-47796.689225468705	-48862.25954045305	1065.5703149843478	-48862.25954045305	0.7351140220675335	24.922790550172156	80	0	0	0	29	15	51	141	8	1	0.9360897869428283	1.0083420251318786	0.5578841464624263	0.0	0.009220429694101293	0.0	3.15102177178477E-5	0.0	0.07922340907852482	694.5374965426563	694.5374965426563	694.5374965426563	0.5512544285656065	9.512581935127319	0.47962002647685886	0.05240703291989722	0.1718771013266031	0.7730820465563455	0.34	0.33	0.33	0.001158204856921223	5.148889309985022	0.7315725749849047	0.7017253476116558	0.29429361689854777	0.17867370189790444	0.1942904925497709	0.33274218865377475
90000000	-47828.600218060536	-48857.496573856326	1028.8963557957934	-48857.496573856326	0.8462210292649667	29.121386792010966	86	0	0	0	30	14	46	146	8	1	0.9382773124505516	1.0079705165688158	0.40574988186721067	0.0	0.008975612287891753	0.0	5.653356182561163E-5	0.0	0.12861448864139932	600.7563666222251	600.7563666222251	600.7563666222251	0.5020070856485088	6.105051217528899	0.6507227633227906	0.03242832582029056	0.5018311722515771	1.1508939071499795	0.34	0.33	0.33	9.321328843037751E-4	5.620121734274304	0.7834103438930021	1.5764487102290357	0.2886674431388682	0.1843082787472931	0.1919913181719525	0.33503295994188426
91000000	-47703.10222474406	-48862.31425294298	1159.2120281989207	-48862.31425294298	0.7701248896952773	25.71700613077	85	0	0	0	36	9	53	140	7	1	0.9556569527804298	1.003195732287852	0.34651894487067303	0.0	0.0035690446576701206	0.0	1.2681292390520635E-5	0.0	0.3379848134143206	1313.7469300010582	1313.7469300010582	1313.7469300010582	0.8857478535844817	2.8850434903777065	0.5764410830028841	0.0072732061124822535	2.8338866126097857	0.5450106987929519	0.34	0.33	0.33	0.0010506700556367928	5.2232126313038085	0.6469928802787172	0.7080740295243301	0.2921881781696716	0.18140872406242617	0.19306196046506532	0.3333411373028349
92000000	-47849.94752259848	-48857.194236770054	1007.2467141715788	-48857.194236770054	0.668563613687394	25.598345879381917	81	0	0	0	29	16	50	143	7	1	0.9091428924683802	1.011062536300713	0.3647182371955879	0.0	0.015127039480143432	0.0	1.0578139495304725E-4	0.0	0.14166328429182	423.45718922872385	423.45718922872385	423.45718922872385	1.3072516944356338	6.910922699626679	0.849039351800263	0.07739655669838419	2.0406558421224172	1.4301513503360443	0.34	0.33	0.33	0.0011163539856607525	5.639272694012291	0.7634182430408676	1.8136981045683551	0.2910602157003912	0.17808619072079504	0.19624327366532412	0.3346103199134877
93000000	-47819.70945881102	-48854.29804158067	1034.5885827696459	-48854.29804158067	0.6286428574453287	25.379640206753106	78	0	0	0	23	18	47	142	11	1	0.9410492472026385	1.0069108014520773	0.6221297025815183	0.0	0.004183558209851471	0.0	1.9698951414156348E-5	0.0	0.11529289238617599	843.1412097118027	843.1412097118027	843.1412097118027	1.5342347016913143	2.7108143767723956	0.8986877883519059	0.032346167804231385	0.2374899862153845	1.7477605821036795	0.34	0.33	0.33	0.0010896617808158903	5.46362193512848	0.7267727656516328	1.5104763073540457	0.2943143018224284	0.17743820006869943	0.1935364021698623	0.3347110959390081
94000000	-47885.68789490523	-48852.24749391335	966.5595990081226	-48852.24749391335	0.7764440971154791	26.66106485357971	80	0	0	0	21	19	43	145	12	1	0.9351623732864188	1.0104098164043902	0.6809785408510128	0.0	0.005493920946571325	0.0	4.6312576008161354E-5	0.0	0.0429135163332174	694.5971192946132	694.5971192946132	694.5971192946132	0.3301366840776831	3.775764854335415	0.8207123075978658	0.07311358173119574	0.14096019306333185	1.7687979014620707	0.34	0.33	0.33	0.0010086547518631246	5.49174371887233	0.6755563712254393	0.7142178266461291	0.29229662687949404	0.18114653049193558	0.19673430480823081	0.32982253782033816
95000000	-47930.14412651145	-48860.65793337631	930.5138068648628	-48860.65793337631	0.8379179193420623	32.73051625039478	77	0	0	0	23	21	48	144	8	1	0.867180694493394	1.015625453382251	0.406470079508964	0.0	0.025554892176654843	0.0	1.0259582759593151E-4	0.0	0.14698550499668353	301.65539819025685	301.65539819025685	301.65539819025685	1.0109381528879207	5.534987495459218	0.6377673334757468	0.09183913916425934	0.8875325211804883	0.06810057041620064	0.34	0.33	0.33	8.277985675345265E-4	4.989882331099098	0.7550020670516554	0.8553457314744353	0.2973281559180185	0.18123333787355356	0.19479653465497868	0.326641971553448
96000000	-47981.61405894705	-48876.71237974091	895.0983207938554	-48876.71237974091	0.7745584244455379	32.075218388420495	78	0	0	0	30	16	54	140	6	1	0.9415001343901302	1.0120352319420287	0.5932275741220454	0.0	0.0052836035560627536	0.0	4.28526528184177E-5	0.0	0.08365044439964346	491.7518074144571	491.7518074144571	491.7518074144571	0.7950582904532717	3.598246633487139	0.9738678979053308	0.06354613514794492	0.12508776439804806	1.5639218480637176	0.34	0.33	0.33	8.293273863196481E-4	4.5781117342324755	0.8230676707610152	1.0025119525325388	0.29427972709512445	0.18234109530176526	0.1910317247682796	0.3323474528348293
97000000	-47923.04771925987	-48863.816766664044	940.7690474041713	-48863.816766664044	0.7266977258600023	29.266497125507968	82	0	1	0	28	14	49	141	10	1	0.919484605380171	1.0155384518140624	0.41698427553294004	0.0	0.012173273314579385	0.0	1.255713779034981E-4	0.0	0.2815271646114495	329.42349828578017	329.42349828578017	329.42349828578017	0.42401287985888503	2.780185156933191	0.8400566414980628	0.029177438929893097	0.44839416646780855	2.0043600466921556	0.34	0.33	0.33	9.465140447646025E-4	5.7674505780024	0.7408886582185357	1.7181006782944503	0.29253835388354693	0.1797401533509952	0.19366981940706943	0.3340516733583872
98000000	-47899.55778023699	-48873.41125585193	973.8534756149412	-48873.41125585193	0.752590867993297	29.283351910868145	90	0	0	0	34	9	46	145	9	1	0.941674206595058	1.006991271448235	0.7137519077005041	0.0	0.00311396229253477	0.0	3.12418016304967E-5	0.0	0.022468737222888845	700.7662215097206	700.7662215097206	700.7662215097206	0.4084004032321036	8.391588855541228	1.0023394693547056	0.058239894177201365	3.1281312017894427	0.5067096249474156	0.34	0.33	0.33	9.311960473550155E-4	4.878071130158794	0.5927834120637936	0.47739841663472243	0.29303928659183953	0.18468072593881857	0.18953296727644614	0.3327470201928944
99000000	-47949.511709401166	-48875.76672013242	926.2550107312537	-48875.76672013242	0.7293133872423031	28.96461395216565	80	0	0	0	27	17	49	143	8	1	0.955114662546981	1.0107841759727394	0.7423287398388704	0.0	0.004652910226461885	0.0	6.245068419118416E-5	0.0	0.03161833530411585	543.7218287159676	543.7218287159676	543.7218287159676	0.23544263747324623	5.95460366446641	0.8340360968093807	0.1645311291138016	0.10159678966684049	0.22869600912306967	0.34	0.33	0.33	9.510635308743969E-4	5.394697284387195	0.6651005935815185	0.6406595221599033	0.29318074521580156	0.18224012933712477	0.1911234968629411	0.3334556285841312
100000000	-47873.63016261344	-48829.96290376354	956.3327411501042	-48829.96290376354	0.7011542548029583	28.05175505616375	79	0	1	0	24	21	48	145	7	1	0.8516781269610961	1.0230045620271375	0.24936784867897335	0.0	0.0685510979854077	0.0	3.9371652757662167E-4	0.0	0.4446803311901446	227.0084491951183	227.0084491951183	227.0084491951183	1.4148455234304094	5.554881826875565	0.5561999981321222	0.061451243333753944	0.011714662202148613	1.8801312696741812	0.34	0.33	0.33	9.720196321570222E-4	5.203503971919625	0.7179139048593273	1.136738526893311	0.2932332231465116	0.1809724247595087	0.19219605600619621	0.33359829608778235
101000000	-47907.09262927484	-48850.074747373554	942.9821180987158	-48850.074747373554	0.8800118058757451	33.25232438508088	83	0	0	0	25	17	44	146	10	1	0.8768828378395256	1.010679680308747	0.6137706630987001	0.0	0.018883775401827254	0.0	8.139957364428679E-5	0.0	0.20517280996292941	391.9862072157584	391.9862072157584	391.9862072157584	0.11262553697749625	5.582794479161801	0.5041238542909877	0.04108031349322293	0.9065156952232887	0.061820097850878886	0.34	0.33	0.33	7.658586661337842E-4	4.595989555808676	0.7826483570963073	1.7733054828568795	0.2935586602164252	0.17878399249569923	0.1933273509230144	0.33432999636485994
102000000	-47952.43491281995	-48860.75129378345	908.3163809635037	-48860.75129378345	1.0875739769224537	37.889682482368244	84	0	4	0	33	12	54	139	7	0	0.9103967414589211	1.0109437518167022	0.414047260107949	0.0	0.02359478414298699	0.0	1.1591149578314546E-4	0.0	0.2524037215222167	328.004436328286	328.004436328286	328.004436328286	1.3747121954771067	4.297280097373363	0.6795255674048597	0.032182197020666374	0.6650961059820604	2.4456681454751505	0.34	0.33	0.33	7.333088612156665E-4	4.442890564588687	0.7366930580978315	1.0930334988129582	0.2920112908656656	0.18525690362872138	0.1942252683131156	0.3285065371924962
103000000	-47961.70483364261	-48864.13241991144	902.4275862688268	-48864.13241991144	0.8479051518434106	32.498883832570776	82	1	0	0	29	13	48	141	11	1	0.9273292745611142	1.0118218358728668	0.6570990759245601	0.0	0.002762488986446855	0.0	4.8341891508014035E-5	0.0	0.040755211502625836	528.3806870229031	528.3806870229031	528.3806870229031	0.08326160011544377	4.343166312120146	1.3976657222997133	0.096226722950407	2.7818877078778734	0.7483081347525178	0.34	0.33	0.33	8.841816697764131E-4	5.129358935974682	0.7962923770962228	1.9497341375648751	0.29149175730480864	0.18179584629176396	0.19441300140586476	0.33229939499756095
104000000	-47791.5270244493	-48865.77188828385	1074.2448638345486	-48865.77188828385	0.8832657246715222	30.153086987288287	90	0	0	0	41	5	53	141	6	1	0.939153856569396	1.0086029238079208	0.5542552085789486	0.0	0.004417906270813127	0.0	2.8671316715709127E-5	0.0	0.11431148861661916	759.1459311859289	759.1459311859289	759.1459311859289	0.2812967751738718	6.365417028832991	0.7984463565607207	0.010136491322953679	0.6884613428273755	0.7591510004492862	0.34	0.33	0.33	9.092605603010386E-4	5.3949253727200865	0.7502580449368419	1.7147856016956522	0.29988988236845204	0.18011297124108697	0.1949596299770809	0.3250375164133785
105000000	-47746.95710353783	-48862.94066488114	1115.9835613433097	-48862.94066488114	0.8441964232551465	27.906783139895058	95	0	2	0	41	5	49	145	6	0	0.9107995467804	1.0065757637649877	0.1047744639922956	0.0	0.008810682564906174	0.0	3.5940416638662594E-5	0.0	0.38547046875713664	689.6097062491582	689.6097062491582	689.6097062491582	3.285025348490622	3.410504456845013	0.8796491848549394	0.006513857630819256	1.155686728529834	0.443529876252996	0.34	0.33	0.33	0.001007452933798016	5.172934875632879	0.7743265162597567	1.425292157759178	0.2945596087874721	0.18234379849941748	0.19456256841021824	0.3285340243028904
106000000	-47843.96119752766	-48855.35677001549	1011.3955724878292	-48855.35677001549	0.8039060313408715	31.397297978454397	90	0	0	0	38	9	50	145	5	1	0.943465311540606	1.0082161241124408	0.4106121702643451	0.0	0.004979663693051768	0.0	3.384927412205765E-5	0.0	0.10576999957724334	670.4654287459441	670.4654287459441	670.4654287459441	0.8115139719583012	6.944358547858935	0.762557729401518	0.03261840609289634	0.6275147070031547	1.143183761909464	0.34	0.33	0.33	8.32197117513693E-4	5.556534155864436	0.6693048484830895	0.9755286696483588	0.293153810627483	0.18424303087048916	0.1895745254928173	0.3330286330092088
107000000	-47857.99031115713	-48850.577919311974	992.5876081548417	-48850.577919311974	0.9714175405162023	34.59726450783938	90	0	0	0	37	6	49	142	9	1	0.8978901616040456	1.008976632661792	0.23815180721027115	0.0	0.01748098887774669	0.0	7.091940976014094E-5	0.0	0.360053220979434	399.403480844742	399.403480844742	399.403480844742	0.20225997132131948	4.194709774065654	0.57956115249475	0.013415538335420573	2.1565418138198345	1.1859803349718978	0.34	0.33	0.33	7.698470361496373E-4	5.552270329893343	0.8107776232355204	1.6940279251191228	0.2884643387766385	0.18301920478488082	0.19421365920410716	0.3343027972343715
108000000	-47759.22453936373	-48862.509787542986	1103.2852481792606	-48862.509787542986	0.9241783967912964	31.00012095069119	95	0	0	0	44	2	51	143	6	1	0.9164660193244578	1.0060395908132371	0.29510976131027855	0.0	0.0039388135141865226	0.0	1.9438439272871417E-5	0.0	0.2938766995365864	766.0112444397355	766.0112444397355	766.0112444397355	0.11364667382273344	3.542030007901146	0.6509746265859684	0.0016683034575822359	0.7647972038595204	1.9926353814811768	0.34	0.33	0.33	8.893645134889349E-4	5.321548026388254	0.7231109171870922	1.2157291597997928	0.2969223891961707	0.18142089869852793	0.18947963383217803	0.3321770782731214
109000000	-47849.80831117949	-48869.30181043753	1019.4934992580387	-48869.30181043753	0.881470699373166	30.163788486767412	89	1	0	0	36	8	48	143	9	1	0.8718318176780621	1.007929022582496	0.5315083266244676	0.0	0.0076505490790838215	0.0	6.577116739153488E-5	0.0	0.19412287677322138	492.7535960130645	492.7535960130645	492.7535960130645	0.1441539817097382	4.54287559402309	1.1879844955998786	0.026325360195584496	3.8698578128334598	2.58444306246418	0.34	0.33	0.33	8.853418137189391E-4	4.706832920136649	0.754795374710494	1.4771843136796177	0.2967335549151384	0.177812767458618	0.1930139204264431	0.3324397571997987
110000000	-47837.124184770684	-48854.73929759652	1017.6151128258375	-48854.73929759652	0.7171836185045388	29.37150032455959	88	0	0	0	33	11	47	145	8	1	0.899200801152588	1.0107691824168126	0.6113564954741126	0.0	0.00984851783370716	0.0	5.603251095910361E-5	0.0	0.09994206445067418	505.7510339805032	505.7510339805032	505.7510339805032	0.7737099248531525	7.099827016517551	0.7090131218757458	0.03372335562806349	0.4031486466139741	1.0576455535908893	0.34	0.33	0.33	9.390707078819374E-4	5.34155154086306	0.690031774826989	0.8300814273303235	0.2961411698012594	0.17869458813927536	0.1938183332291718	0.3313459088302917
111000000	-47901.15417285995	-48859.593905432776	958.4397325728253	-48859.593905432776	0.7508616197395596	28.135520856355736	78	0	0	0	24	20	48	144	8	1	0.9186264794216347	1.0128490748301007	0.4113728899237496	0.0	0.008621461976902414	0.0	7.338141322292278E-5	0.0	0.10212923558106776	464.09390491157217	464.09390491157217	464.09390491157217	0.45523576878872024	4.905229623855752	1.0065122872480121	0.09441841737191108	0.15974459466189336	0.8979745984189261	0.34	0.33	0.33	9.595119752331349E-4	4.598062574478848	0.6681897234789818	0.9052303743228453	0.29321967655274295	0.18664507899986266	0.1916298104354171	0.3285054340119755
112000000	-47823.347826547615	-48852.44896645416	1029.1011399065471	-48852.44896645416	0.8948852379627892	29.06516784724322	90	0	0	0	33	10	45	146	9	1	0.931208142588601	1.0062188295926269	0.4543215050018205	0.0	0.0029408250589515457	0.0	2.771876902390061E-5	0.0	0.08277450459119307	873.3942582097503	873.3942582097503	873.3942582097503	1.0871663021526172	4.846327029186029	1.0808043842149975	0.022947018678477486	1.008856926919156	1.4865151814781574	0.34	0.33	0.33	9.053234188438476E-4	5.221734551586387	0.7628435662182597	1.6695216270948057	0.29592847955007634	0.18343372851577472	0.19316110063239628	0.32747669130175067
113000000	-47839.58722530164	-48897.306170233016	1057.7189449313762	-48897.306170233016	0.8135746800453965	28.382162280083826	86	0	0	0	35	12	51	144	5	1	0.8911703853149606	1.0076916696382996	0.3285276111848133	0.0	0.014813278852856292	0.0	8.209358873386846E-5	0.0	0.16875888466475802	457.99192818959494	457.99192818959494	457.99192818959494	1.1662520823922353	8.987891043970675	0.7869872880913	0.05570104519503007	1.510241138279301	2.25797878488705	0.34	0.33	0.33	8.882625418239352E-4	5.474959685105845	0.5450864037406311	0.25449100237386685	0.29571863634980544	0.17928301447798772	0.19158940389151588	0.3334089452806887
